Date,Customer ID,Truck ID,Invoice Number,Freight ID,City,Net Revenue,Weight (Kg),Weight (Cubic),Goods Value
2018/10/16,23984,17,900393,16/10/2018:MJI-0517,Bloom,"63,86","64,01","64,01","2572,66"
2018/10/16,23984,17,900394,16/10/2018:MJI-0517,Bloom,"63,86","113,51","113,51","4632,49"
2018/10/17,33116,22,901098,17/10/2018:MMA-5926,Sandy Lane,"9,57","1,74",3,"212,56"
2018/10/17,6007,20,900912,17/10/2018:MML-5482,Boyne City,"9,57","1,74",3,"212,56"
2018/10/17,28789,33,900674,17/10/2018:MKU-5802,Beto Junction,"9,57","1,74",3,"212,56"
2018/10/17,27273,23,901084,17/10/2018:MMA-4836,Enders,"9,45","1,74",3,"209,88"
2018/10/17,36842,23,901082,17/10/2018:MMA-4836,Enders,"5,78","1,43",3,"128,47"
2018/10/17,3024,37,900772,17/10/2018:MFU-2632,Yucca Valley,"5,54","2,18",3,"123,19"
2018/10/17,41829,19,901119,17/10/2018:MDB-1602,Mineola,"9,57","1,4",3,"212,56"
2018/10/17,16501,38,900696,17/10/2018:MMA-5946,Herrings Crossroads,"8,23","2,91",3,"182,84"
2018/10/17,27806,34,900881,17/10/2018:MHN-5439,Loyce,"4,73","2,52",3,"105,08"
2018/10/17,14418,33,900670,17/10/2018:MKU-5802,Molasses Junction,"3,7","2,76",3,"82,27"
2018/10/17,10490,22,901094,17/10/2018:MMA-5926,Sandy Lane,"5,33","1,59",3,"118,13"
2018/10/17,10729,22,901096,17/10/2018:MMA-5926,Sandy Lane,"10,41","2,05",3,"231,3"
2018/10/17,38333,33,900677,17/10/2018:MKU-5802,Beto Junction,"19,13","3,48",6,"425,12"
2018/10/17,5888,22,901088,17/10/2018:MMA-5926,Osborn,"18,76","4,53",6,"416,9"
2018/10/17,4857,34,900820,17/10/2018:MHN-5439,Banner Crest,"14,02","5,98",6,"311,55"
2018/10/17,7186,37,900773,17/10/2018:MFU-2632,Kincheonville,"18,2","4,09",6,"404,37"
2018/10/17,38978,38,900704,17/10/2018:MMA-5946,Yucca Valley,23,"6,64",9,"511,01"
2018/10/17,29382,34,900888,17/10/2018:MHN-5439,Loyce,"9,42","8,28",9,"209,39"
2018/10/17,14418,33,900671,17/10/2018:MKU-5802,Molasses Junction,"1,83","2,18",9,"40,57"
2018/10/17,10625,22,901097,17/10/2018:MMA-5926,Sandy Lane,"17,46","6,94",9,"387,9"
2018/10/17,24026,37,900782,17/10/2018:MFU-2632,Yucca Valley,"8,33","5,98",15,"185,02"
2018/10/17,278,19,901114,17/10/2018:MDB-1602,Mineola,"3,77","8,67",15,"83,77"
2018/10/17,6222,34,900889,17/10/2018:MHN-5439,Loyce,"8,64","12,19",15,"191,94"
2018/10/17,8206,20,900914,17/10/2018:MML-5482,Boyne City,"11,67","6,98",15,"259,3"
2018/10/17,9624,19,901113,17/10/2018:MDB-1602,Mineola,"10,76","3,45",12,"239,07"
2018/10/17,23698,19,901123,17/10/2018:MDB-1602,Mineola,"17,81","10,45",12,"395,76"
2018/10/17,35115,19,901118,17/10/2018:MDB-1602,Mineola,"19,33","8,36",12,"429,62"
2018/10/17,7554,38,900706,17/10/2018:MMA-5946,Yucca Valley,"19,54","8,37",12,"434,31"
2018/10/17,17662,38,900709,17/10/2018:MMA-5946,Yucca Valley,"18,2","11,61",12,"404,77"
2018/10/17,36138,20,900913,17/10/2018:MML-5482,Boyne City,"12,6","8,97",12,"279,95"
2018/10/17,28367,33,900667,17/10/2018:MKU-5802,Molasses Junction,"10,42","9,35",12,"231,63"
2018/10/17,41830,33,900686,17/10/2018:MKU-5802,Beto Junction,"8,67","5,48",12,"192,64"
2018/10/17,34110,22,901089,17/10/2018:MMA-5926,Sandy Lane,"38,42","11,12",12,"853,68"
2018/10/17,10040,19,901115,17/10/2018:MDB-1602,Mineola,"12,87","10,66",18,"285,89"
2018/10/17,3327,23,901083,17/10/2018:MMA-4836,Enders,"19,04","10,57",18,"423,09"
2018/10/17,9140,37,900770,17/10/2018:MFU-2632,Yucca Valley,"8,58","6,77",18,"190,62"
2018/10/17,24683,37,900775,17/10/2018:MFU-2632,Yucca Valley,"9,86","7,69",18,"218,91"
2018/10/17,7621,38,900699,17/10/2018:MMA-5946,Herrings Crossroads,"18,55","12,68",18,"412,17"
2018/10/17,43402,34,900848,17/10/2018:MHN-5439,Loyce,"12,48","10,07",18,"277,23"
2018/10/17,1175,34,900824,17/10/2018:MHN-5439,Banner Crest,"20,32","12,11",18,"451,59"
2018/10/17,2296,20,900911,17/10/2018:MML-5482,Boyne City,"8,98","7,02",18,"199,66"
2018/10/17,8322,33,900673,17/10/2018:MKU-5802,Molasses Junction,"9,86","6,45",21,"219,14"
2018/10/17,38422,33,900665,17/10/2018:MKU-5802,Molasses Junction,"25,4","8,94",21,"564,47"
2018/10/17,37882,34,900879,17/10/2018:MHN-5439,Loyce,"7,69","9,65",21,"170,96"
2018/10/17,9227,37,900785,17/10/2018:MFU-2632,Yucca Valley,"11,8","7,92",21,"262,19"
2018/10/17,6602,19,901124,17/10/2018:MDB-1602,Mineola,"4,37","12,03",21,"97,13"
2018/10/17,623,34,900828,17/10/2018:MHN-5439,Banner Crest,"3,94","11,47",21,"87,48"
2018/10/17,11516,38,900707,17/10/2018:MMA-5946,Yucca Valley,"31,86","19,69",24,"707,69"
2018/10/17,22835,34,900884,17/10/2018:MHN-5439,Loyce,"33,17","17,05",24,"737,21"
2018/10/17,43484,23,901079,17/10/2018:MMA-4836,Enders,"13,76","24,23",27,"305,88"
2018/10/17,4376,37,900783,17/10/2018:MFU-2632,Yucca Valley,"34,13","22,21",27,"758,51"
2018/10/17,2014,17,900564,17/10/2018:MJI-0517,Herrings Crossroads,"41,16","116,32","116,32","914,7"
2018/10/17,2014,17,900563,17/10/2018:MJI-0517,Herrings Crossroads,"95,31","121,25","121,25","2117,93"
2018/10/17,2014,17,900939,17/10/2018:MJI-0517,Herrings Crossroads,"66,9","229,27","229,27","1114,96"
2018/10/17,36633,33,900681,17/10/2018:MKU-5802,Spring City,"17,58","30,39","30,39","390,57"
2018/10/17,12528,23,901074,17/10/2018:MMA-4836,Shavertown,"27,67","9,64","9,64","615,2"
2018/10/17,7469,23,901073,17/10/2018:MMA-4836,Shavertown,"44,6","30,43",36,"991,05"
2018/10/17,28398,23,901104,17/10/2018:MMA-4836,Shavertown,"117,05","88,65",90,"2601,04"
2018/10/17,2207,23,901075,17/10/2018:MMA-4836,Shavertown,"6,63","2,52","2,52","147,4"
2018/10/17,21433,23,901077,17/10/2018:MMA-4836,Shavertown,"4,61","0,78","0,78","102,4"
2018/10/17,26241,23,901076,17/10/2018:MMA-4836,Shavertown,"1,49","1,56","1,56","33,08"
2018/10/17,29480,23,901105,17/10/2018:MMA-4836,Shavertown,"49,66","50,06",93,"1103,49"
2018/10/17,37547,23,901080,17/10/2018:MMA-4836,Enders,"18,73","16,19",30,"416,17"
2018/10/17,25588,23,901102,17/10/2018:MMA-4836,Enders,"273,34","216,73",501,"6074,16"
2018/10/17,19108,23,901081,17/10/2018:MMA-4836,Enders,"26,95","10,01",36,"598,78"
2018/10/17,43484,23,901078,17/10/2018:MMA-4836,Enders,"0,1","0,16","0,16","2,23"
2018/10/17,1795,23,901103,17/10/2018:MMA-4836,Enders,"261,54","236,23",534,"5812,09"
2018/10/17,34787,33,900568,17/10/2018:MKU-5802,Suwanee,"104,49","79,87",102,"2322,1"
2018/10/17,34922,33,900569,17/10/2018:MKU-5802,San Leon,"24,19","26,57",144,"537,63"
2018/10/17,21083,33,900577,17/10/2018:MKU-5802,Arbor Meadows,"151,57","164,15",699,"3368,19"
2018/10/17,21085,33,900573,17/10/2018:MKU-5802,Suwanee,110,"121,6",492,"2444,41"
2018/10/17,21080,33,900574,17/10/2018:MKU-5802,Tower Point,"110,7","124,92",510,2460
2018/10/17,35863,33,900575,17/10/2018:MKU-5802,Tower Point,"111,66","121,31",657,"2481,36"
2018/10/17,6051,37,900780,17/10/2018:MFU-2632,Yucca Valley,"24,83","18,36",33,"551,76"
2018/10/17,3363,37,900789,17/10/2018:MFU-2632,Yucca Valley,"4,98","6,17","6,17","110,66"
2018/10/17,26266,37,900787,17/10/2018:MFU-2632,Yucca Valley,"37,45","23,38",54,"832,08"
2018/10/17,9187,37,900786,17/10/2018:MFU-2632,Yucca Valley,"63,6","27,55","27,55","1413,25"
2018/10/17,22320,37,900777,17/10/2018:MFU-2632,Yucca Valley,"19,57","15,64",66,"434,83"
2018/10/17,24028,37,900791,17/10/2018:MFU-2632,Yucca Valley,"20,14","26,97","26,97","447,45"
2018/10/17,39958,37,900784,17/10/2018:MFU-2632,Yucca Valley,"12,06","3,46","3,46","268,09"
2018/10/17,37647,37,900790,17/10/2018:MFU-2632,Yucca Valley,"22,72","13,74","13,74","504,85"
2018/10/17,37981,37,900776,17/10/2018:MFU-2632,Yucca Valley,"10,39","9,52","9,52","230,79"
2018/10/17,3024,37,900771,17/10/2018:MFU-2632,Yucca Valley,"1,2","2,1","2,1","26,59"
2018/10/17,21639,37,900778,17/10/2018:MFU-2632,Yucca Valley,"5,82","5,13","5,13","129,42"
2018/10/17,40931,37,900779,17/10/2018:MFU-2632,Yucca Valley,"13,88","12,08",63,"308,42"
2018/10/17,26255,37,900788,17/10/2018:MFU-2632,Yucca Valley,"6,28","3,55","3,55","139,66"
2018/10/17,36701,37,900813,17/10/2018:MFU-2632,Yucca Valley,"11,39","37,57","37,57","189,8"
2018/10/17,11750,37,900816,17/10/2018:MFU-2632,Yucca Valley,"36,29","133,71","133,71","604,8"
2018/10/17,18641,37,900811,17/10/2018:MFU-2632,Yucca Valley,"32,02","113,46","113,46","533,8"
2018/10/17,5276,37,900815,17/10/2018:MFU-2632,Yucca Valley,"29,81","89,89","89,89","496,8"
2018/10/17,35915,37,900812,17/10/2018:MFU-2632,Yucca Valley,"10,67","40,31","40,31",178
2018/10/17,36264,37,900781,17/10/2018:MFU-2632,Herrings Crossroads,"25,39","35,28","35,28","564,06"
2018/10/17,7186,37,900774,17/10/2018:MFU-2632,Kincheonville,"38,83","49,95",99,"862,97"
2018/10/17,3745,38,900710,17/10/2018:MMA-5946,Yucca Valley,"16,76","12,06","12,06","372,44"
2018/10/17,5754,38,900711,17/10/2018:MMA-5946,Yucca Valley,"32,8","24,57",42,"728,65"
2018/10/17,8663,38,900705,17/10/2018:MMA-5946,Yucca Valley,"10,08","8,09","8,09","224,08"
2018/10/17,3945,38,900703,17/10/2018:MMA-5946,Yucca Valley,"25,05","15,64",45,"556,72"
2018/10/17,11516,38,900708,17/10/2018:MMA-5946,Yucca Valley,"1,2","2,1","2,1","26,59"
2018/10/17,28738,38,900767,17/10/2018:MMA-5946,Yucca Valley,"179,1","760,25","760,25",2985
2018/10/17,21290,38,900697,17/10/2018:MMA-5946,Herrings Crossroads,"12,3","3,48","3,48","273,27"
2018/10/17,22505,38,900698,17/10/2018:MMA-5946,Herrings Crossroads,"20,66","23,28","23,28","459,22"
2018/10/17,2512,38,900702,17/10/2018:MMA-5946,Herrings Crossroads,"0,33","0,07","0,07","7,2"
2018/10/17,2513,38,900695,17/10/2018:MMA-5946,Herrings Crossroads,"50,23","34,14",39,"1116,18"
2018/10/17,35885,38,900712,17/10/2018:MMA-5946,Herrings Crossroads,"41,55","31,26",33,"923,63"
2018/10/17,2512,38,900701,17/10/2018:MMA-5946,Herrings Crossroads,"8,27","10,53","10,53","183,7"
2018/10/17,30078,38,900700,17/10/2018:MMA-5946,Herrings Crossroads,"22,55","7,91","7,91","501,13"
2018/10/17,23884,38,900764,17/10/2018:MMA-5946,Herrings Crossroads,"129,86","365,56","365,56","2164,26"
2018/10/17,8902,19,901121,17/10/2018:MDB-1602,Mineola,"40,17","22,97","22,97","892,63"
2018/10/17,38650,19,901116,17/10/2018:MDB-1602,Mineola,"133,55","77,75","77,75","2968,11"
2018/10/17,35881,19,901122,17/10/2018:MDB-1602,Mineola,"44,53","115,7",117,"989,58"
2018/10/17,35115,19,901117,17/10/2018:MDB-1602,Mineola,"0,31","0,48","0,48","6,82"
2018/10/17,14973,19,901120,17/10/2018:MDB-1602,Mineola,"113,99","62,9",75,2533
2018/10/17,12723,19,901165,17/10/2018:MDB-1602,Mineola,"10,45","29,64","29,64",174
2018/10/17,24737,19,901234,17/10/2018:MDB-1602,Mineola,"256,27","426,35","426,35","14180,21"
2018/10/17,3718,19,901235,17/10/2018:MDB-1602,Mineola,"98,84","102,32","102,32","5469,36"
2018/10/17,28969,28,53555,17/10/2018:MHQ-9301,Bloom,"293,47","803,28","803,28","4891,18"
2018/10/17,10100,28,53554,17/10/2018:MHQ-9301,Bloom,"713,19","1804,02","1804,02","11886,54"
2018/10/17,22982,4,53553,17/10/2018:MHJ-9634,Bloom,"213,04","56,71",78,"4734,32"
2018/10/17,34822,4,53606,17/10/2018:MHJ-9634,Bloom,"740,15","794,75",1014,"16447,74"
2018/10/17,34822,4,53605,17/10/2018:MHJ-9634,Bloom,"3,66","26,46","26,46","81,3"
2018/10/17,22982,4,53551,17/10/2018:MHJ-9634,Bloom,"64,44","78,96","78,96","1431,97"
2018/10/17,22982,4,53552,17/10/2018:MHJ-9634,Bloom,"66,59","66,5",300,"1479,8"
2018/10/17,22982,4,53550,17/10/2018:MHJ-9634,Bloom,"299,43","337,35",1455,"6654,07"
2018/10/17,22982,4,53556,17/10/2018:MHJ-9634,Bloom,"127,49","399,39","399,39","2124,78"
2018/10/17,19332,34,900887,17/10/2018:MHN-5439,Loyce,"0,6","0,01","0,01","13,24"
2018/10/17,19332,34,900885,17/10/2018:MHN-5439,Loyce,"23,17","22,96",48,"514,86"
2018/10/17,19332,34,900886,17/10/2018:MHN-5439,Loyce,"0,4","0,65","0,65","8,96"
2018/10/17,20912,34,900883,17/10/2018:MHN-5439,Loyce,"5,53","1,13","1,13","122,95"
2018/10/17,27806,34,900882,17/10/2018:MHN-5439,Loyce,"1,53","0,28","0,28","34,04"
2018/10/17,37882,34,900880,17/10/2018:MHN-5439,Loyce,"0,29","0,25","0,25","6,45"
2018/10/17,36276,34,900890,17/10/2018:MHN-5439,Loyce,"8,17","3,44","3,44","181,47"
2018/10/17,7861,34,900823,17/10/2018:MHN-5439,Ragley,"13,48","36,6",78,"299,46"
2018/10/17,18851,34,900878,17/10/2018:MHN-5439,Ragley,"200,54","741,23","741,23","3342,29"
2018/10/17,19818,34,900821,17/10/2018:MHN-5439,Banner Crest,"15,07","6,74","6,74","334,78"
2018/10/17,37362,34,900822,17/10/2018:MHN-5439,Banner Crest,"4,7","0,82","0,82","104,52"
2018/10/17,623,34,900827,17/10/2018:MHN-5439,Banner Crest,"52,04","21,29","21,29","1156,5"
2018/10/17,38124,34,900826,17/10/2018:MHN-5439,Banner Crest,"3,65","4,03","4,03","81,07"
2018/10/17,17424,34,900825,17/10/2018:MHN-5439,Banner Crest,"6,75","6,72","6,72","150,06"
2018/10/17,9139,34,900875,17/10/2018:MHN-5439,Banner Crest,"53,67","197,64","197,64","894,5"
2018/10/17,13767,33,900676,17/10/2018:MKU-5802,Beto Junction,"20,18","25,01",33,"448,5"
2018/10/17,15844,33,900675,17/10/2018:MKU-5802,Beto Junction,"5,93","7,49","7,49","131,72"
2018/10/17,24313,33,900668,17/10/2018:MKU-5802,Molasses Junction,10,"13,92",30,"222,24"
2018/10/17,38422,33,900664,17/10/2018:MKU-5802,Molasses Junction,"0,83","0,31","0,31","18,34"
2018/10/17,25677,33,900672,17/10/2018:MKU-5802,Molasses Junction,"36,57","39,86",42,"812,62"
2018/10/17,23811,33,900666,17/10/2018:MKU-5802,Molasses Junction,"6,93","1,8","1,8","154,02"
2018/10/17,13717,33,900663,17/10/2018:MKU-5802,Molasses Junction,"9,66","19,06","19,06","214,62"
2018/10/17,31772,33,900669,17/10/2018:MKU-5802,Molasses Junction,"15,45","3,17","3,17","343,19"
2018/10/17,169,33,900576,17/10/2018:MKU-5802,Spring City,"350,65","394,01",507,"7792,29"
2018/10/17,36786,33,900682,17/10/2018:MKU-5802,Arbor Meadows,"0,24","0,14","0,14","5,28"
2018/10/17,37782,33,900680,17/10/2018:MKU-5802,Arbor Meadows,"14,99","32,99","32,99","333,11"
2018/10/17,24185,33,900679,17/10/2018:MKU-5802,Arbor Meadows,"98,65","71,21",129,"2192,3"
2018/10/17,21333,33,900678,17/10/2018:MKU-5802,Arbor Meadows,"82,33","88,45","88,45","1829,24"
2018/10/17,11196,20,900910,17/10/2018:MML-5482,Boyne City,"15,61","9,75","9,75","347,17"
2018/10/17,11625,20,900954,17/10/2018:MML-5482,Boyne City,"0,76","0,67","0,67","13,15"
2018/10/17,120,20,900961,17/10/2018:MML-5482,Boyne City,"24,23","62,76","62,76","417,27"
2018/10/17,22934,20,900955,17/10/2018:MML-5482,Boyne City,"11,52","4,5","4,5","198,36"
2018/10/17,22934,20,900953,17/10/2018:MML-5482,Boyne City,"1,02","0,36","0,36","17,69"
2018/10/17,11625,20,900958,17/10/2018:MML-5482,Boyne City,15,"24,32","24,32","258,3"
2018/10/17,120,20,900959,17/10/2018:MML-5482,Boyne City,"26,1","24,37","24,37","449,37"
2018/10/17,8335,20,900915,17/10/2018:MML-5482,Boyne City,"56,3","40,94",78,"1251,22"
2018/10/17,8335,20,900916,17/10/2018:MML-5482,Boyne City,"70,61","57,34",153,"1569,2"
2018/10/17,8335,20,900960,17/10/2018:MML-5482,Boyne City,"49,15","48,84","48,84","846,39"
2018/10/17,8335,20,900956,17/10/2018:MML-5482,Boyne City,"9,24","24,96","24,96","159,15"
2018/10/17,24728,2,900962,17/10/2018:MJD-6976,Mcmechen,"119,98","55,14","55,14","2665,92"
2018/10/17,24728,2,900963,17/10/2018:MJD-6976,Mcmechen,"238,86","308,67",408,"5308,06"
2018/10/17,24728,2,900964,17/10/2018:MJD-6976,Mcmechen,"267,81","507,5",1212,"5951,36"
2018/10/17,38669,20,900917,17/10/2018:MML-5482,Mcmechen,"21,66","10,06",33,"481,38"
2018/10/17,3669,20,900918,17/10/2018:MML-5482,Mcmechen,54,"45,91",123,"1200,1"
2018/10/17,6405,20,900938,17/10/2018:MML-5482,Mcmechen,"25,86","56,88","56,88","430,88"
2018/10/17,33907,20,900957,17/10/2018:MML-5482,Mcmechen,"2,32","6,97","6,97","40,03"
2018/10/17,19796,22,901106,17/10/2018:MMA-5926,Osborn,"381,65","679,37","679,37","8481,01"
2018/10/17,14709,22,901085,17/10/2018:MMA-5926,Osborn,"9,14","4,66","4,66","203,4"
2018/10/17,38771,22,901086,17/10/2018:MMA-5926,Osborn,"8,73","6,23","6,23","193,99"
2018/10/17,29281,22,901087,17/10/2018:MMA-5926,Osborn,"33,63","20,91","20,91","747,34"
2018/10/17,23634,22,901101,17/10/2018:MMA-5926,Sandy Lane,"0,65","0,48","0,48","14,38"
2018/10/17,8549,22,901109,17/10/2018:MMA-5926,Sandy Lane,"6,9","4,28","4,28","153,43"
2018/10/17,8549,22,901110,17/10/2018:MMA-5926,Sandy Lane,"83,86","341,88","341,88","1863,65"
2018/10/17,8551,22,901111,17/10/2018:MMA-5926,Sandy Lane,"6,9","4,28","4,28","153,43"
2018/10/17,146,22,901092,17/10/2018:MMA-5926,Sandy Lane,"0,42","0,64","0,64","9,32"
2018/10/17,12962,22,901099,17/10/2018:MMA-5926,Sandy Lane,"6,55","6,47","6,47","145,52"
2018/10/17,17794,22,901100,17/10/2018:MMA-5926,Sandy Lane,"140,58","88,28",159,"3123,9"
2018/10/17,37544,22,901107,17/10/2018:MMA-5926,Sandy Lane,"6,9","4,28","4,28","153,43"
2018/10/17,38155,22,901091,17/10/2018:MMA-5926,Sandy Lane,"4,72","4,29","4,29","104,8"
2018/10/17,8551,22,901112,17/10/2018:MMA-5926,Sandy Lane,"70,39","278,22","278,22","1564,25"
2018/10/17,146,22,901093,17/10/2018:MMA-5926,Sandy Lane,"13,65","7,4","7,4","303,33"
2018/10/17,37544,22,901108,17/10/2018:MMA-5926,Sandy Lane,"46,93","185,48","185,48","1042,83"
2018/10/17,23309,22,901095,17/10/2018:MMA-5926,Sandy Lane,"9,19","12,31","12,31","204,25"
2018/10/17,22983,22,901090,17/10/2018:MMA-5926,Sandy Lane,"265,08","62,53",84,"5890,58"
2018/10/17,23984,19,901236,17/10/2018:MDB-1602,Bloom,"63,86","85,66","85,66","4231,66"
2018/10/17,23984,19,901237,17/10/2018:MDB-1602,Bloom,"63,86","299,14","299,14","11754,54"
2018/10/17,23984,22,901240,17/10/2018:MMA-5926,Bloom,"63,86","170,83","170,83","8111,58"
2018/10/17,23984,22,901239,17/10/2018:MMA-5926,Bloom,"63,86","87,32","87,32","5214,4"
2018/10/17,23984,22,901238,17/10/2018:MMA-5926,Bloom,"63,86","47,24","47,24","2410,48"
2018/10/17,23984,17,900948,17/10/2018:MJI-0517,Bloom,"63,86","72,47","72,47","3478,72"
2018/10/17,23984,17,900944,17/10/2018:MJI-0517,Bloom,"63,86","81,36","81,36","3631,92"
2018/10/17,23984,17,900945,17/10/2018:MJI-0517,Bloom,"63,86","141,45","141,45","6962,13"
2018/10/17,23984,17,900946,17/10/2018:MJI-0517,Bloom,"63,86","168,09","168,09","4699,02"
2018/10/17,23984,17,900943,17/10/2018:MJI-0517,Bloom,"63,86","169,39","169,39","7255,94"
2018/10/18,6215,38,901404,18/10/2018:MMA-5946,Herrings Crossroads,"9,57","1,74",3,"212,56"
2018/10/18,24741,22,901327,18/10/2018:MMA-5926,Lithia Springs,"9,54","1,74",3,"211,94"
2018/10/18,9769,19,901801,18/10/2018:MDB-1602,Flora Heights,"0,45","0,65",3,"9,68"
2018/10/18,524,19,901793,18/10/2018:MDB-1602,Flora Heights,"1,12","1,16",3,"24,91"
2018/10/18,43032,19,901789,18/10/2018:MDB-1602,Flora Heights,"11,39","2,76",3,"253,07"
2018/10/18,8356,33,901477,18/10/2018:MKU-5802,Applegate,"4,45","2,86",3,"98,75"
2018/10/18,13365,23,901703,18/10/2018:MMA-4836,Enders,"0,86","2,3",3,"19,1"
2018/10/18,3083,19,901756,18/10/2018:MDB-1602,Mineola,"0,65","0,96",3,"14,37"
2018/10/18,9599,24,901309,18/10/2018:MMA-5916,Bryan,"3,55","1,95",3,"79,1"
2018/10/18,13307,24,901832,18/10/2018:MMA-5916,Bryan,"11,9","2,68",3,"264,34"
2018/10/18,5180,22,901813,18/10/2018:MMA-5926,Sandy Lane,"0,72","1,96",3,16
2018/10/18,1239,24,901829,18/10/2018:MMA-5916,Bryan,"10,84","5,99",6,"240,9"
2018/10/18,36946,33,901476,18/10/2018:MKU-5802,Applegate,"18,22","4,37",6,"404,87"
2018/10/18,23574,23,901700,18/10/2018:MMA-4836,Kilgore,"18,72","3,59",6,"416,03"
2018/10/18,1253,33,901484,18/10/2018:MKU-5802,Molasses Junction,"19,13","3,48",6,"425,12"
2018/10/18,5659,19,901794,18/10/2018:MDB-1602,Flora Heights,"3,73","4,99",6,"83,16"
2018/10/18,3869,33,901491,18/10/2018:MKU-5802,Kapp Heights,"9,14","4,43",6,"203,16"
2018/10/18,13097,33,901572,18/10/2018:MKU-5802,Jewell Valley,"4,1","3,96",6,"91,15"
2018/10/18,24582,33,901573,18/10/2018:MKU-5802,Jewell Valley,"0,71","0,95",6,"15,67"
2018/10/18,40820,19,901762,18/10/2018:MDB-1602,Mineola,"10,72","5,34",6,"238,29"
2018/10/18,10297,38,901391,18/10/2018:MMA-5946,Yucca Valley,"17,41","4,91",6,"386,86"
2018/10/18,109,33,901494,18/10/2018:MKU-5802,Kapp Heights,"6,81","5,77",9,"151,43"
2018/10/18,2341,38,901408,18/10/2018:MMA-5946,Herrings Crossroads,"8,59","8,69",9,"190,78"
2018/10/18,6351,33,901571,18/10/2018:MKU-5802,Jewell Valley,14,"4,88",9,"311,1"
2018/10/18,7707,33,901575,18/10/2018:MKU-5802,Jewell Valley,"1,04","3,56",9,"23,16"
2018/10/18,37770,33,901579,18/10/2018:MKU-5802,Jewell Valley,"13,47","7,63",9,"299,23"
2018/10/18,31061,23,901701,18/10/2018:MMA-4836,Enders,"7,05","4,23",9,"156,69"
2018/10/18,32343,38,901409,18/10/2018:MMA-5946,Herrings Crossroads,"0,86","2,15",9,"19,1"
2018/10/18,37785,38,901407,18/10/2018:MMA-5946,Herrings Crossroads,"26,29","6,9",9,"584,29"
2018/10/18,9227,38,901417,18/10/2018:MMA-5946,Yucca Valley,"8,34","7,03",9,"185,36"
2018/10/18,39931,22,901817,18/10/2018:MMA-5926,Sandy Lane,"16,96","8,47",9,"376,96"
2018/10/18,9601,22,901304,18/10/2018:MMA-5926,Sandy Lane,"31,16","8,79",9,"692,51"
2018/10/18,23438,19,901796,18/10/2018:MDB-1602,Flora Heights,"11,16","4,24",15,"248,02"
2018/10/18,19341,33,901487,18/10/2018:MKU-5802,Applegate,"18,82","9,11",15,"418,29"
2018/10/18,32320,33,901580,18/10/2018:MKU-5802,Jewell Valley,"7,75","10,65",15,"172,27"
2018/10/18,37100,38,901402,18/10/2018:MMA-5946,Herrings Crossroads,"5,69","5,95",15,"126,43"
2018/10/18,12508,24,901827,18/10/2018:MMA-5916,Bryan,"3,2","8,6",15,"71,12"
2018/10/18,9014,22,901810,18/10/2018:MMA-5926,Sandy Lane,10,"10,12",15,"222,31"
2018/10/18,1070,19,901594,18/10/2018:MDB-1602,Mineola,"14,58","11,3",12,"323,93"
2018/10/18,8273,19,901751,18/10/2018:MDB-1602,Mineola,"11,63","8,62",12,"258,34"
2018/10/18,22714,19,901753,18/10/2018:MDB-1602,Mineola,"4,66","5,19",12,"103,59"
2018/10/18,9056,19,901802,18/10/2018:MDB-1602,Flora Heights,"15,12","6,52",12,"335,98"
2018/10/18,22561,33,901474,18/10/2018:MKU-5802,Applegate,"10,49","7,04",12,"233,08"
2018/10/18,24582,33,901574,18/10/2018:MKU-5802,Jewell Valley,"14,94","7,17",12,"332,09"
2018/10/18,9602,24,901609,18/10/2018:MMA-5916,Bryan,"7,84","4,62",12,"174,24"
2018/10/18,23519,24,901830,18/10/2018:MMA-5916,Bryan,"5,75","4,78",12,"127,7"
2018/10/18,38919,19,901795,18/10/2018:MDB-1602,Flora Heights,"12,07",4,18,"268,28"
2018/10/18,38100,19,901788,18/10/2018:MDB-1602,Flora Heights,"23,2","13,01",18,"515,77"
2018/10/18,6051,38,901395,18/10/2018:MMA-5946,Yucca Valley,"21,61","14,96",18,"480,5"
2018/10/18,33343,38,901403,18/10/2018:MMA-5946,Herrings Crossroads,"10,16","13,61",18,"225,86"
2018/10/18,24649,22,901821,18/10/2018:MMA-5926,Dummerston Center,"38,89","10,17",18,"864,24"
2018/10/18,28321,22,901338,18/10/2018:MMA-5926,Keyes,"44,81","13,61",18,"995,75"
2018/10/18,5180,22,901814,18/10/2018:MMA-5926,Sandy Lane,"19,25","11,62",18,"427,86"
2018/10/18,9599,24,901307,18/10/2018:MMA-5916,Bryan,66,"19,25",21,"1466,72"
2018/10/18,34711,38,901393,18/10/2018:MMA-5946,Herrings Crossroads,"15,36","20,54",21,"341,34"
2018/10/18,32226,19,901757,18/10/2018:MDB-1602,Mineola,"19,99","17,27",21,"444,14"
2018/10/18,36629,22,901816,18/10/2018:MMA-5926,Sandy Lane,"3,71","11,47",21,"82,52"
2018/10/18,6969,22,901822,18/10/2018:MMA-5926,Dummerston Center,"3,71","11,47",21,"82,52"
