orden_id,cliente_id,ciudad_destino,cedi_id,peso_kg,vol_m3,revenue,fecha
ORD51288,14709,Houston,HUB-SOUTH,1.0,1.0,,2019-02-06
ORD51308,23536,Nashville,HUB-EAST,1.0,1.0,,2019-02-06
ORD51313,30116,New York,HUB-EAST,1.0,3.0,,2019-02-07
ORD51341,28197,Chicago,HUB-MID,4400.0,4400.0,,2019-02-07
ORD51348,21110,Los Angeles,HUB-WEST,392.0,392.0,,2019-02-07
ORD51447,24730,Fort Worth,HUB-SOUTH,2.0,3.0,,2019-02-08
ORD51529,36837,Indianapolis,HUB-MID,24.0,153.0,,2019-02-08
ORD51533,21235,San Francisco,HUB-WEST,300.0,300.0,,2019-02-08
ORD51605,26793,Seattle,HUB-WEST,48.0,48.0,,2019-02-08
ORD51606,24485,Chicago,HUB-MID,192.0,192.0,,2019-02-08
ORD51614,22347,Seattle,HUB-WEST,1.0,1.0,,2019-02-08
ORD51785,19873,Denver,HUB-WEST,15.0,15.0,,2019-02-11
ORD51792,22703,Los Angeles,HUB-WEST,430.0,430.0,,2019-02-11
ORD51793,22703,San Antonio,HUB-SOUTH,440.0,440.0,,2019-02-11
ORD51800,20020,Indianapolis,HUB-MID,10.0,10.0,,2019-02-11
ORD51820,19873,Philadelphia,HUB-EAST,24.0,153.0,,2019-02-11
ORD51843,43149,Dallas,HUB-SOUTH,6160.0,6160.0,,2019-02-11
ORD51918,37018,San Diego,HUB-WEST,57.0,57.0,,2019-02-12
ORD51953,9480,Denver,HUB-WEST,7.0,7.0,,2019-02-12
ORD51970,270,Dallas,HUB-SOUTH,50.0,50.0,,2019-02-12
ORD51986,22347,Philadelphia,HUB-EAST,1.0,1.0,,2019-02-12
ORD52004,34186,Denver,HUB-WEST,194.0,1362.0,,2019-02-12
ORD52027,37877,Nashville,HUB-EAST,2.0,2.0,,2019-02-12
ORD52080,23984,Indianapolis,HUB-MID,146.0,146.0,,2019-02-12
ORD52087,24714,Denver,HUB-WEST,2.0,3.0,,2019-02-13
ORD52131,37764,Houston,HUB-SOUTH,15.0,15.0,,2019-02-13
ORD52139,20951,San Francisco,HUB-WEST,11.0,12.0,,2019-02-13
ORD52146,9373,San Francisco,HUB-WEST,3.0,12.0,,2019-02-13
ORD52210,8799,San Jose,HUB-WEST,4.0,4.0,,2019-02-13
ORD52317,19957,New York,HUB-EAST,1.0,1.0,,2019-02-13
ORD52413,12566,Dallas,HUB-SOUTH,2.0,9.0,,2019-02-14
ORD52438,25754,New York,HUB-EAST,300.0,1815.0,,2019-02-14
ORD52443,23565,Los Angeles,HUB-WEST,1422.0,1422.0,,2019-02-14
ORD52444,32610,Phoenix,HUB-WEST,2915.0,2915.0,,2019-02-14
ORD52510,11750,Philadelphia,HUB-EAST,1.0,1.0,,2019-02-14
ORD52585,22476,Chicago,HUB-MID,10.0,10.0,,2019-02-14
ORD52591,10417,Charlotte,HUB-EAST,16.0,16.0,,2019-02-14
ORD52625,22743,San Antonio,HUB-SOUTH,6.0,6.0,,2019-02-15
ORD52633,29053,Indianapolis,HUB-MID,4.0,9.0,,2019-02-15
ORD52707,24485,Seattle,HUB-WEST,46.0,120.0,,2019-02-15
ORD52708,24485,San Francisco,HUB-WEST,153.0,189.0,,2019-02-15
ORD52721,23999,San Diego,HUB-WEST,8.0,8.0,,2019-02-15
ORD52769,37907,Fort Worth,HUB-SOUTH,1.0,1.0,,2019-02-15
ORD52806,10591,Los Angeles,HUB-WEST,1.0,1.0,,2019-02-15
ORD52824,23851,Denver,HUB-WEST,1.0,1.0,,2019-02-15
ORD52846,22474,San Francisco,HUB-WEST,10.0,10.0,,2019-02-15
ORD52858,3738,Nashville,HUB-EAST,2.0,3.0,,2019-02-18
ORD52895,32610,Columbus,HUB-MID,2200.0,2200.0,,2019-02-18
ORD52922,38639,Philadelphia,HUB-EAST,8.0,8.0,,2019-02-18
ORD52941,3060,Chicago,HUB-MID,20.0,20.0,,2019-02-18
ORD52945,27807,Phoenix,HUB-WEST,249.0,249.0,,2019-02-18
ORD52949,22351,Jacksonville,HUB-EAST,313.0,313.0,,2019-02-18
ORD52998,42585,Chicago,HUB-MID,1.0,1.0,,2019-02-18
ORD52999,22474,Jacksonville,HUB-EAST,1.0,1.0,,2019-02-18
ORD53000,22476,Charlotte,HUB-EAST,1.0,1.0,,2019-02-18
ORD53001,22477,San Francisco,HUB-WEST,1.0,1.0,,2019-02-18
ORD53063,42097,San Antonio,HUB-SOUTH,12.0,12.0,,2019-02-19
ORD53084,39750,Phoenix,HUB-WEST,24.0,24.0,,2019-02-19
ORD53245,34186,Seattle,HUB-WEST,327.0,327.0,,2019-02-19
ORD53317,18712,Nashville,HUB-EAST,12.0,78.0,,2019-02-19
ORD53322,18711,Seattle,HUB-WEST,24.0,153.0,,2019-02-19
ORD53328,36685,Seattle,HUB-WEST,5.0,5.0,,2019-02-19
ORD53333,6317,Los Angeles,HUB-WEST,13.0,69.0,,2019-02-19
ORD53345,3704,Seattle,HUB-WEST,5.0,5.0,,2019-02-19
ORD53376,42396,Austin,HUB-SOUTH,162.0,162.0,,2019-02-19
ORD53379,23984,Charlotte,HUB-EAST,115.0,115.0,,2019-02-19
ORD53435,17732,New York,HUB-EAST,12.0,12.0,,2019-02-20
ORD53538,43823,Columbus,HUB-MID,5.0,5.0,,2019-02-20
ORD53653,9602,San Francisco,HUB-WEST,631.0,631.0,,2019-02-20
ORD53942,24320,Fort Worth,HUB-SOUTH,8.0,12.0,,2019-02-22
ORD53978,12590,New York,HUB-EAST,4.0,4.0,,2019-02-22
ORD54007,42195,Philadelphia,HUB-EAST,2.0,2.0,,2019-02-22
ORD54039,35476,Columbus,HUB-MID,30.0,30.0,,2019-02-22
ORD54201,18317,Houston,HUB-SOUTH,2.0,2.0,,2019-02-22
ORD54225,11074,Philadelphia,HUB-EAST,7.0,9.0,,2019-02-25
ORD54244,17235,Seattle,HUB-WEST,18.0,24.0,,2019-02-25
ORD54250,34997,Houston,HUB-SOUTH,100.0,100.0,,2019-02-25
ORD54337,33892,Fort Worth,HUB-SOUTH,33.0,33.0,,2019-02-25
ORD54370,12508,Fort Worth,HUB-SOUTH,11.0,11.0,,2019-02-25
ORD54414,3072,Chicago,HUB-MID,3.0,3.0,,2019-02-26
ORD54482,28197,Fort Worth,HUB-SOUTH,510.0,510.0,,2019-02-26
ORD54485,38298,San Jose,HUB-WEST,819.0,819.0,,2019-02-26
ORD54486,28197,New York,HUB-EAST,1700.0,1700.0,,2019-02-26
ORD54501,36451,Austin,HUB-SOUTH,39.0,39.0,,2019-02-26
ORD54505,1987,Austin,HUB-SOUTH,39.0,39.0,,2019-02-26
ORD54587,34186,Dallas,HUB-SOUTH,39.0,39.0,,2019-02-26
ORD54589,3693,Jacksonville,HUB-EAST,69.0,180.0,,2019-02-26
ORD54618,40490,Seattle,HUB-WEST,113.0,113.0,,2019-02-26
ORD54623,42264,New York,HUB-EAST,48.0,48.0,,2019-02-26
ORD54634,8063,Philadelphia,HUB-EAST,48.0,48.0,,2019-02-26
ORD54807,3567,Charlotte,HUB-EAST,296.0,296.0,,2019-02-27
ORD54851,10103,Dallas,HUB-SOUTH,3430.0,3430.0,,2019-02-27
ORD54867,10101,Seattle,HUB-WEST,2378.0,2378.0,,2019-02-27
ORD55105,1887,Austin,HUB-SOUTH,8.0,12.0,,2019-02-28
ORD55181,22350,Charlotte,HUB-EAST,20.0,20.0,,2019-02-28
ORD55192,3058,New York,HUB-EAST,10.0,10.0,,2019-02-28
ORD55276,38299,San Diego,HUB-WEST,17.0,17.0,,2019-02-28
ORD55302,9276,Columbus,HUB-MID,10.0,10.0,,2019-02-28
ORD55324,8550,Chicago,HUB-MID,138.0,276.0,,2019-02-28
ORD55347,42264,Charlotte,HUB-EAST,3.0,3.0,,2019-03-01
ORD55414,19309,Columbus,HUB-MID,258.0,258.0,,2019-03-01
ORD55424,28197,San Jose,HUB-WEST,1700.0,1700.0,,2019-03-01
ORD55500,33229,Dallas,HUB-SOUTH,1.0,1.0,,2019-03-01
ORD55538,5512,Austin,HUB-SOUTH,4.0,4.0,,2019-03-01
ORD55561,11406,Houston,HUB-SOUTH,4422.0,4422.0,,2019-03-01
ORD55597,37824,Jacksonville,HUB-EAST,10.0,10.0,,2019-03-01
ORD55631,42264,Los Angeles,HUB-WEST,10.0,10.0,,2019-03-01
ORD55650,33887,Los Angeles,HUB-WEST,122.0,402.0,,2019-03-01
ORD55651,33887,Los Angeles,HUB-WEST,42.0,111.0,,2019-03-01
ORD55766,25031,Austin,HUB-SOUTH,10.0,15.0,,2019-03-04
ORD55780,17235,San Diego,HUB-WEST,17.0,18.0,,2019-03-04
ORD55815,13200,San Diego,HUB-WEST,46.0,105.0,,2019-03-04
ORD55910,23984,San Antonio,HUB-SOUTH,35.0,35.0,,2019-03-04
ORD55996,28197,Austin,HUB-SOUTH,1275.0,1275.0,,2019-03-06
ORD56139,8206,Nashville,HUB-EAST,19.0,39.0,,2019-03-06
ORD56152,6317,Los Angeles,HUB-WEST,13.0,69.0,,2019-03-06
ORD56175,5888,San Jose,HUB-WEST,23.0,23.0,,2019-03-06
ORD56259,3059,Charlotte,HUB-EAST,1.0,1.0,,2019-03-07
ORD56514,3567,Denver,HUB-WEST,344.0,344.0,,2019-03-08
ORD56541,5844,Fort Worth,HUB-SOUTH,26.0,30.0,,2019-03-08
ORD56565,2595,Phoenix,HUB-WEST,5.0,5.0,,2019-03-08
ORD56569,2595,San Antonio,HUB-SOUTH,25.0,42.0,,2019-03-08
ORD56591,42810,Seattle,HUB-WEST,375.0,375.0,,2019-03-08
ORD56667,40202,Seattle,HUB-WEST,21.0,54.0,,2019-03-08
ORD56735,7209,Seattle,HUB-WEST,30.0,30.0,,2019-03-08
ORD56757,12834,San Antonio,HUB-SOUTH,301.0,301.0,,2019-03-08
ORD56904,40934,Philadelphia,HUB-EAST,102.0,102.0,,2019-03-11
ORD56905,40934,Houston,HUB-SOUTH,2.0,2.0,,2019-03-11
ORD56943,4155,Jacksonville,HUB-EAST,3.0,6.0,,2019-03-12
ORD57004,18877,Seattle,HUB-WEST,46.0,123.0,,2019-03-12
ORD57006,22583,Fort Worth,HUB-SOUTH,249.0,249.0,,2019-03-12
ORD57012,18308,San Francisco,HUB-WEST,113.0,113.0,,2019-03-12
ORD57043,21039,San Antonio,HUB-SOUTH,16.0,69.0,,2019-03-12
ORD57060,174,Nashville,HUB-EAST,27.0,111.0,,2019-03-12
ORD57211,6001,Fort Worth,HUB-SOUTH,8.0,8.0,,2019-03-12
ORD57250,21318,Nashville,HUB-EAST,4.0,6.0,,2019-03-13
ORD57343,21039,Dallas,HUB-SOUTH,124.0,537.0,,2019-03-13
ORD57430,35171,Columbus,HUB-MID,2.0,2.0,,2019-03-13
ORD57433,33511,Phoenix,HUB-WEST,71.0,71.0,,2019-03-13
ORD57488,29143,San Diego,HUB-WEST,4.0,4.0,,2019-03-13
ORD57628,19999,Dallas,HUB-SOUTH,24.0,153.0,,2019-03-14
ORD57849,19878,San Diego,HUB-WEST,15.0,15.0,,2019-03-15
ORD57850,20004,Nashville,HUB-EAST,15.0,15.0,,2019-03-15
ORD57851,20005,San Antonio,HUB-SOUTH,15.0,15.0,,2019-03-15
ORD57852,20006,Indianapolis,HUB-MID,15.0,15.0,,2019-03-15
ORD57875,9601,Charlotte,HUB-EAST,12.0,12.0,,2019-03-15
ORD57897,19999,San Francisco,HUB-WEST,252.0,675.0,,2019-03-15
ORD57898,39175,Houston,HUB-SOUTH,20.0,20.0,,2019-03-15
ORD57899,36681,Indianapolis,HUB-MID,35.0,35.0,,2019-03-15
ORD57901,37043,Columbus,HUB-MID,30.0,30.0,,2019-03-15
ORD57902,19870,Charlotte,HUB-EAST,20.0,20.0,,2019-03-15
ORD57903,20003,Dallas,HUB-SOUTH,30.0,30.0,,2019-03-15
ORD57907,19873,Phoenix,HUB-WEST,45.0,45.0,,2019-03-15
ORD57938,38927,Houston,HUB-SOUTH,20.0,20.0,,2019-03-15
ORD57945,35856,Fort Worth,HUB-SOUTH,43.0,43.0,,2019-03-15
ORD57972,42394,Nashville,HUB-EAST,20.0,20.0,,2019-03-15
ORD57999,31573,San Francisco,HUB-WEST,20.0,20.0,,2019-03-15
ORD58000,16741,Austin,HUB-SOUTH,4.0,4.0,,2019-03-15
ORD58030,22967,Denver,HUB-WEST,13.0,13.0,,2019-03-15
ORD58034,19996,Fort Worth,HUB-SOUTH,20.0,20.0,,2019-03-15
ORD58082,20018,Charlotte,HUB-EAST,20.0,20.0,,2019-03-15
ORD58092,24728,Jacksonville,HUB-EAST,360.0,360.0,365.0,2019-03-15
ORD58109,19879,San Francisco,HUB-WEST,20.0,20.0,,2019-03-15
ORD58110,24821,San Antonio,HUB-SOUTH,20.0,20.0,,2019-03-15
ORD58130,30232,San Diego,HUB-WEST,1620.0,1620.0,,2019-03-15
ORD58235,18328,Chicago,HUB-MID,12.0,48.0,,2019-03-18
ORD58245,41290,Seattle,HUB-WEST,300.0,1086.0,,2019-03-18
ORD58274,37015,Houston,HUB-SOUTH,3.0,3.0,,2019-03-19
ORD58315,5012,Denver,HUB-WEST,8.0,15.0,,2019-03-19
ORD58319,35136,Denver,HUB-WEST,12.0,12.0,,2019-03-19
ORD58353,24564,Houston,HUB-SOUTH,18.0,27.0,,2019-03-19
ORD58354,30923,Los Angeles,HUB-WEST,27.0,27.0,,2019-03-19
ORD58355,19999,Austin,HUB-SOUTH,10200.0,10200.0,,2019-03-19
ORD58367,35180,Fort Worth,HUB-SOUTH,49.0,291.0,,2019-03-19
ORD58377,35476,Philadelphia,HUB-EAST,1594.0,1594.0,,2019-03-19
ORD58420,1985,Charlotte,HUB-EAST,82.0,195.0,,2019-03-19
ORD58440,7476,Phoenix,HUB-WEST,10.0,10.0,,2019-03-19
ORD58448,43149,Chicago,HUB-MID,3080.0,3080.0,,2019-03-19
ORD58449,43149,Jacksonville,HUB-EAST,704.0,704.0,,2019-03-19
ORD58450,43149,Charlotte,HUB-EAST,352.0,352.0,,2019-03-19
ORD58453,22351,San Antonio,HUB-SOUTH,1030.0,1030.0,,2019-03-19
ORD58478,19957,Denver,HUB-WEST,12.0,48.0,,2019-03-19
ORD58491,21199,Chicago,HUB-MID,40.0,45.0,,2019-03-19
ORD58521,20402,Los Angeles,HUB-WEST,1.0,1.0,,2019-03-19
ORD58532,6317,San Francisco,HUB-WEST,13.0,69.0,,2019-03-19
ORD58537,24726,San Francisco,HUB-WEST,2.0,2.0,,2019-03-19
ORD58607,11558,Chicago,HUB-MID,609.0,609.0,,2019-03-19
ORD58693,18673,San Jose,HUB-WEST,11.0,12.0,,2019-03-20
ORD58824,22803,Jacksonville,HUB-EAST,56.0,66.0,,2019-03-20
ORD58833,21538,Indianapolis,HUB-MID,5.0,5.0,,2019-03-20
ORD58845,33862,San Jose,HUB-WEST,2.0,2.0,,2019-03-20
ORD58846,33862,Seattle,HUB-WEST,5.0,5.0,,2019-03-20
ORD58934,40750,Houston,HUB-SOUTH,65.0,117.0,,2019-03-20
ORD58937,37544,San Francisco,HUB-WEST,65.0,117.0,,2019-03-20
ORD59007,42926,Dallas,HUB-SOUTH,1645.0,1645.0,,2019-03-21
ORD59057,10105,Nashville,HUB-EAST,23.0,23.0,,2019-03-21
ORD59092,4344,New York,HUB-EAST,12.0,48.0,,2019-03-21
ORD59110,35305,San Antonio,HUB-SOUTH,2.0,2.0,,2019-03-21
ORD59119,40481,Nashville,HUB-EAST,18.0,39.0,,2019-03-21
ORD59140,43295,San Diego,HUB-WEST,1.0,1.0,,2019-03-21
ORD59153,21812,Nashville,HUB-EAST,72.0,84.0,,2019-03-21
ORD59283,38298,San Jose,HUB-WEST,66.0,66.0,,2019-03-22
ORD59315,10386,San Jose,HUB-WEST,11.0,11.0,,2019-03-22
ORD59346,16843,Nashville,HUB-EAST,408.0,408.0,,2019-03-22
ORD59349,24468,Indianapolis,HUB-MID,137.0,137.0,,2019-03-22
ORD59366,26488,Charlotte,HUB-EAST,38.0,189.0,,2019-03-22
ORD59549,18711,Phoenix,HUB-WEST,162.0,321.0,,2019-03-22
ORD59601,43585,Dallas,HUB-SOUTH,3.0,3.0,,2019-03-25
ORD59645,19999,San Francisco,HUB-WEST,130.0,130.0,,2019-03-25
ORD59669,32962,San Francisco,HUB-WEST,1.0,1.0,,2019-03-25
ORD59676,22353,Los Angeles,HUB-WEST,10.0,10.0,,2019-03-25
ORD59839,24080,Dallas,HUB-SOUTH,14.0,18.0,,2019-03-26
ORD59862,3062,Los Angeles,HUB-WEST,2.0,2.0,,2019-03-26
ORD59886,27379,Nashville,HUB-EAST,19.0,19.0,,2019-03-26
ORD59907,19890,San Francisco,HUB-WEST,5.0,5.0,,2019-03-26
ORD59908,35861,Philadelphia,HUB-EAST,4.0,4.0,,2019-03-26
ORD59948,22347,San Antonio,HUB-SOUTH,10.0,10.0,,2019-03-26
ORD59985,42785,San Jose,HUB-WEST,84.0,225.0,,2019-03-26
ORD59991,446,Charlotte,HUB-EAST,35.0,69.0,,2019-03-26
ORD60075,33907,San Jose,HUB-WEST,108.0,108.0,,2019-03-26
ORD60097,8551,Chicago,HUB-MID,2.0,2.0,,2019-03-26
ORD60204,18899,Nashville,HUB-EAST,18.0,18.0,,2019-03-27
ORD60299,3236,Jacksonville,HUB-EAST,121.0,121.0,,2019-03-27
ORD60427,37782,Austin,HUB-SOUTH,2.0,2.0,,2019-03-27
ORD60469,18711,Nashville,HUB-EAST,10.0,10.0,,2019-03-27
ORD60474,18711,Houston,HUB-SOUTH,4.0,4.0,,2019-03-27
ORD60493,22215,San Jose,HUB-WEST,11.0,11.0,,2019-03-27
ORD60539,19336,Fort Worth,HUB-SOUTH,2.0,9.0,,2019-03-28
ORD60577,24993,Phoenix,HUB-WEST,630.0,630.0,,2019-03-28
ORD60581,9603,Philadelphia,HUB-EAST,20.0,20.0,,2019-03-28
ORD60616,32109,Austin,HUB-SOUTH,1.0,1.0,,2019-03-28
ORD60689,36652,San Francisco,HUB-WEST,31.0,48.0,,2019-03-28
ORD60723,23563,New York,HUB-EAST,2.0,2.0,,2019-03-28
ORD60736,23566,San Francisco,HUB-WEST,2.0,2.0,,2019-03-28
ORD60836,1738,Jacksonville,HUB-EAST,12.0,12.0,,2019-03-29
ORD60869,9828,Phoenix,HUB-WEST,27.0,27.0,,2019-03-29
ORD60872,19999,Denver,HUB-WEST,42.0,168.0,,2019-03-29
ORD60873,19999,Nashville,HUB-EAST,486.0,963.0,,2019-03-29
ORD60888,9602,Nashville,HUB-EAST,262.0,262.0,,2019-03-29
ORD60942,22350,Phoenix,HUB-WEST,39.0,39.0,,2019-03-29
ORD60971,35968,San Antonio,HUB-SOUTH,57.0,96.0,270.0,2019-03-29
ORD61143,1738,San Francisco,HUB-WEST,300.0,300.0,,2019-03-29
ORD61191,41721,New York,HUB-EAST,3.0,3.0,,2019-03-30
ORD61249,7316,Denver,HUB-WEST,786.0,786.0,,2019-03-30
ORD61256,3366,Philadelphia,HUB-EAST,236.0,236.0,,2019-03-30
ORD61304,19590,San Francisco,HUB-WEST,21.0,147.0,,2019-03-30
ORD61347,18068,New York,HUB-EAST,19.0,19.0,,2019-03-30
ORD61381,18634,San Jose,HUB-WEST,601.0,601.0,,2019-04-01
ORD61395,29413,San Francisco,HUB-WEST,141.0,141.0,,2019-04-01
ORD61417,22878,Denver,HUB-WEST,6.0,6.0,,2019-04-02
ORD61447,10039,Charlotte,HUB-EAST,4.0,18.0,,2019-04-02
ORD61457,24479,San Diego,HUB-WEST,19.0,24.0,,2019-04-02
ORD61458,24480,Denver,HUB-WEST,19.0,24.0,,2019-04-02
ORD61461,19816,San Jose,HUB-WEST,19.0,24.0,,2019-04-02
ORD61462,3704,Phoenix,HUB-WEST,16.0,24.0,,2019-04-02
ORD61477,1989,Los Angeles,HUB-WEST,7938.0,7938.0,648.0,2019-04-02
ORD61484,18976,San Jose,HUB-WEST,18.0,51.0,,2019-04-02
ORD61493,18976,Philadelphia,HUB-EAST,2.0,2.0,,2019-04-02
ORD61512,12560,New York,HUB-EAST,57.0,72.0,,2019-04-02
ORD61514,24483,Philadelphia,HUB-EAST,38.0,48.0,,2019-04-02
ORD61545,24481,Los Angeles,HUB-WEST,95.0,120.0,,2019-04-02
ORD61546,43110,San Diego,HUB-WEST,2.0,2.0,,2019-04-02
ORD61570,19815,Jacksonville,HUB-EAST,95.0,120.0,,2019-04-02
ORD61572,37831,Indianapolis,HUB-MID,1.0,1.0,,2019-04-02
ORD61577,43423,Denver,HUB-WEST,2.0,2.0,,2019-04-02
ORD61585,37824,Columbus,HUB-MID,12.0,78.0,,2019-04-02
ORD61614,37877,Denver,HUB-WEST,20.0,20.0,,2019-04-02
ORD61677,11839,Seattle,HUB-WEST,20.0,20.0,,2019-04-02
ORD61772,8335,Denver,HUB-WEST,12.0,63.0,,2019-04-03
ORD61807,19999,Indianapolis,HUB-MID,3152.0,3152.0,3664.0,2019-04-03
ORD61830,19108,Philadelphia,HUB-EAST,2.0,2.0,,2019-04-03
ORD61834,18677,New York,HUB-EAST,545.0,545.0,,2019-04-03
ORD61858,20939,San Francisco,HUB-WEST,24.0,30.0,,2019-04-03
ORD61863,37620,Dallas,HUB-SOUTH,2.0,2.0,,2019-04-03
ORD61884,17191,Austin,HUB-SOUTH,38.0,48.0,,2019-04-03
ORD61900,17192,Columbus,HUB-MID,38.0,48.0,,2019-04-03
ORD61911,22347,San Antonio,HUB-SOUTH,20.0,20.0,,2019-04-03
ORD61916,22835,Fort Worth,HUB-SOUTH,1.0,1.0,,2019-04-03
ORD61918,1328,Dallas,HUB-SOUTH,10.0,10.0,,2019-04-03
ORD61932,23915,San Francisco,HUB-WEST,1199.0,1199.0,,2019-04-03
ORD61938,28095,Nashville,HUB-EAST,10.0,10.0,,2019-04-03
ORD62091,34189,Houston,HUB-SOUTH,22.0,24.0,,2019-04-04
ORD62095,35231,San Jose,HUB-WEST,532.0,532.0,,2019-04-04
ORD62146,2014,Dallas,HUB-SOUTH,37.0,37.0,,2019-04-04
ORD62175,3698,Columbus,HUB-MID,1.0,1.0,,2019-04-04
ORD62230,22351,Philadelphia,HUB-EAST,74.0,74.0,,2019-04-04
ORD62302,41194,Phoenix,HUB-WEST,3.0,3.0,,2019-04-05
ORD62306,35002,Austin,HUB-SOUTH,3.0,3.0,,2019-04-05
ORD62315,22347,Dallas,HUB-SOUTH,6.0,6.0,,2019-04-05
ORD62324,5180,San Jose,HUB-WEST,6.0,9.0,,2019-04-05
ORD62338,1806,Houston,HUB-SOUTH,12.0,15.0,,2019-04-05
ORD62411,18711,New York,HUB-EAST,4.0,4.0,,2019-04-05
ORD62437,12726,Seattle,HUB-WEST,23.0,23.0,,2019-04-05
ORD62445,39175,Austin,HUB-SOUTH,2.0,2.0,,2019-04-05
ORD62449,19878,Philadelphia,HUB-EAST,5.0,5.0,,2019-04-05
ORD62451,20006,San Jose,HUB-WEST,2.0,2.0,,2019-04-05
ORD62480,38927,New York,HUB-EAST,5.0,5.0,,2019-04-05
ORD62482,14330,Phoenix,HUB-WEST,9.0,36.0,,2019-04-05
ORD62494,3102,Fort Worth,HUB-SOUTH,9.0,36.0,,2019-04-05
ORD62533,19999,San Diego,HUB-WEST,25.0,25.0,,2019-04-05
ORD62550,42714,Nashville,HUB-EAST,4.0,4.0,,2019-04-05
ORD62552,10090,Columbus,HUB-MID,2.0,2.0,,2019-04-05
ORD62571,39043,Charlotte,HUB-EAST,1.0,1.0,,2019-04-05
ORD62584,32003,Indianapolis,HUB-MID,1.0,1.0,,2019-04-05
ORD62598,36451,San Antonio,HUB-SOUTH,16.0,16.0,,2019-04-05
ORD62616,42394,Austin,HUB-SOUTH,5.0,5.0,,2019-04-05
ORD62645,8974,Dallas,HUB-SOUTH,69.0,69.0,,2019-04-05
ORD62678,37877,Philadelphia,HUB-EAST,4.0,4.0,,2019-04-05
ORD62702,3236,Phoenix,HUB-WEST,3.0,3.0,,2019-04-08
ORD62744,19816,Austin,HUB-SOUTH,19.0,24.0,,2019-04-08
ORD62757,20004,Jacksonville,HUB-EAST,2.0,2.0,,2019-04-08
ORD62761,22351,Chicago,HUB-MID,439.0,439.0,,2019-04-08
ORD62787,19870,Austin,HUB-SOUTH,5.0,5.0,,2019-04-08
ORD62807,43149,Houston,HUB-SOUTH,265.0,265.0,,2019-04-08
ORD62828,1831,New York,HUB-EAST,4.0,4.0,,2019-04-08
ORD62848,20018,Houston,HUB-SOUTH,5.0,5.0,,2019-04-08
ORD62849,18711,Indianapolis,HUB-MID,58.0,58.0,,2019-04-08
ORD62863,19879,Jacksonville,HUB-EAST,2.0,2.0,,2019-04-08
ORD62905,37478,Fort Worth,HUB-SOUTH,5.0,6.0,,2019-04-09
ORD62970,33759,Columbus,HUB-MID,19.0,24.0,,2019-04-09
ORD62971,33759,Indianapolis,HUB-MID,19.0,24.0,,2019-04-09
ORD62989,24481,Austin,HUB-SOUTH,95.0,120.0,,2019-04-09
ORD63023,1002,Philadelphia,HUB-EAST,61.0,219.0,,2019-04-09
ORD63028,7295,San Jose,HUB-WEST,10.0,10.0,,2019-04-09
ORD63071,23915,Philadelphia,HUB-EAST,218.0,218.0,,2019-04-09
ORD63113,23564,Charlotte,HUB-EAST,2.0,2.0,,2019-04-09
ORD63114,38434,Phoenix,HUB-WEST,2.0,2.0,,2019-04-09
ORD63139,38390,Nashville,HUB-EAST,16.0,69.0,,2019-04-09
ORD63154,22106,Fort Worth,HUB-SOUTH,38.0,48.0,,2019-04-09
ORD63155,22106,New York,HUB-EAST,38.0,48.0,,2019-04-09
ORD63227,23489,Dallas,HUB-SOUTH,3.0,3.0,,2019-04-10
ORD63262,19150,San Jose,HUB-WEST,8.0,15.0,,2019-04-10
ORD63308,42903,Dallas,HUB-SOUTH,386.0,386.0,,2019-04-10
ORD63329,17191,Phoenix,HUB-WEST,38.0,48.0,,2019-04-10
ORD63339,41330,Seattle,HUB-WEST,16.0,39.0,,2019-04-10
ORD63344,17192,Fort Worth,HUB-SOUTH,38.0,48.0,,2019-04-10
ORD63381,21372,Philadelphia,HUB-EAST,4.0,4.0,,2019-04-10
ORD63399,23915,Houston,HUB-SOUTH,218.0,218.0,,2019-04-10
ORD63455,40077,Indianapolis,HUB-MID,830.0,830.0,,2019-04-10
ORD63516,2018,Seattle,HUB-WEST,11.0,11.0,,2019-04-10
ORD63524,24728,Dallas,HUB-SOUTH,5.0,5.0,35.0,2019-04-10
ORD63533,43257,Jacksonville,HUB-EAST,1.0,1.0,,2019-04-10
ORD63666,14075,Indianapolis,HUB-MID,5.0,5.0,,2019-04-11
ORD63668,4904,Nashville,HUB-EAST,5.0,5.0,,2019-04-11
ORD63673,15150,San Antonio,HUB-SOUTH,144.0,144.0,,2019-04-11
ORD63787,22472,San Diego,HUB-WEST,6.0,6.0,,2019-04-12
ORD63813,8549,New York,HUB-EAST,9.0,9.0,,2019-04-12
ORD63818,37697,San Francisco,HUB-WEST,15.0,15.0,,2019-04-12
ORD63835,22347,Nashville,HUB-EAST,12.0,12.0,,2019-04-12
ORD63910,22352,San Diego,HUB-WEST,1.0,1.0,,2019-04-12
ORD63925,4155,Dallas,HUB-SOUTH,255.0,255.0,,2019-04-12
ORD63936,42273,New York,HUB-EAST,2.0,2.0,,2019-04-12
ORD64025,21410,Houston,HUB-SOUTH,2.0,2.0,,2019-04-12
ORD64033,17984,Philadelphia,HUB-EAST,18.0,42.0,,2019-04-12
ORD64047,9018,Indianapolis,HUB-MID,4.0,4.0,,2019-04-12
ORD64229,35476,Phoenix,HUB-WEST,1523.0,1523.0,,2019-04-15
ORD64240,10108,Denver,HUB-WEST,558.0,558.0,,2019-04-15
